cluster_num	sid	gene_i	all_genes_i	gene_j	all_genes_j	subtype	chr_i	pos_i	strand_i	chr_j	pos_j	strand_j	pval	qval	prob	num_hits
2	TCGA-J4-A6M7-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41490246	-	21	41494798	-	0	0	0.0175612034570113	140
2	TCGA-G9-6373-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41509519	+	21	41512630	-	0	0	0.0175612034570113	140
2	TCGA-ZG-A9L5-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41496064	+	21	41506731	-	0	0	0.0175612034570113	140
2	TCGA-J4-A83J-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41485211	+	21	41491699	+	0	0	0.0175612034570113	140
2	TCGA-EJ-A65D-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41482309	-	21	41499191	-	0	0	0.0175612034570113	140
2	TCGA-M7-A71Z-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41471407	+	21	41477837	-	0	0	0.0175612034570113	140
2	TCGA-YL-A8HK-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41477373	+	21	41484505	+	0	0	0.0175612034570113	140
2	TCGA-YL-A8HK-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41477405	-	21	41484471	+	0	0	0.0175612034570113	140
2	TCGA-XJ-A9DX-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	40772601	-	21	41596887	+	0	0	0.0175612034570113	140
2	TCGA-VP-A87D-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41443539	-	21	41448301	+	0	0	0.0175612034570113	140
2	TCGA-VP-A879-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41491153	+	21	41606012	+	0	0	0.0175612034570113	140
2	TCGA-EJ-7325-01B	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41492589	+	21	41497302	+	0	0	0.0175612034570113	140
2	TCGA-YL-A9WX-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41483448	+	21	41503705	-	0	0	0.0175612034570113	140
2	TCGA-HC-7748-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41478068	-	21	41489238	-	0	0	0.0175612034570113	140
2	TCGA-HC-7748-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41478520	+	21	41494883	+	0	0	0.0175612034570113	140
2	TCGA-HC-7748-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41489566	+	21	41495126	-	0	0	0.0175612034570113	140
2	TCGA-EJ-5495-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41479523	+	21	41481787	-	0	0	0.0175612034570113	140
2	TCGA-HC-7212-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41470664	+	21	41477285	+	0	0	0.0175612034570113	140
2	TCGA-HC-A632-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41462900	+	21	41487954	+	0	0	0.0175612034570113	140
2	TCGA-HC-A8D0-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41492652	-	21	41497522	-	0	0	0.0175612034570113	140
2	TCGA-J4-A67N-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41484147	-	21	41500231	-	0	0	0.0175612034570113	140
2	TCGA-V1-A8MF-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41227300	+	21	41461678	+	0	0	0.0175612034570113	140
2	TCGA-V1-A8MF-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41227319	-	21	41234387	-	0	0	0.0175612034570113	140
2	TCGA-J4-A67K-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41466235	+	21	41477339	-	0	0	0.0175612034570113	140
2	TCGA-CH-5739-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41497505	-	21	41505451	-	0	0	0.0175612034570113	140
2	TCGA-HC-7821-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41307564	+	21	41439658	-	0	0	0.0175612034570113	140
2	TCGA-ZG-A9NI-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41529082	+	21	41532775	-	0	0	0.0175612034570113	140
2	TCGA-HC-7081-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41386907	-	21	41477135	-	0	0	0.0175612034570113	140
2	TCGA-YL-A8SA-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41482761	-	21	41497041	-	0	0	0.0175612034570113	140
2	TCGA-2A-A8VL-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	41454662	+	21	41511593	-	0	0	0.0175612034570113	140
3	TCGA-J4-A83M-01A	SLC45A3**	"SLC45A3**	ELK4*"	ETV1**	"ETV1**"	TCGA-PRAD	1	205666215	-	7	13522993	-	9.7e-14	3.1e-10	5.05209756040882e-06	5
3	TCGA-J4-A83M-01A	SLC45A3**	"SLC45A3**	ELK4*"	ETV1**	"ETV1**"	TCGA-PRAD	1	205672043	-	7	13978262	+	9.7e-14	3.1e-10	5.05209756040882e-06	5
3	TCGA-2A-A8W3-01A	SLC45A3**	"SLC45A3**	ELK4*"	ETV1**	"ETV1**"	TCGA-PRAD	1	205618029	-	7	13873753	+	9.7e-14	3.1e-10	5.05209756040882e-06	5
3	TCGA-2A-A8W3-01A	SLC45A3**	"SLC45A3**	ELK4*"	ETV1**	"ETV1**"	TCGA-PRAD	1	205648664	-	7	13873702	-	9.7e-14	3.1e-10	5.05209756040882e-06	5
3	TCGA-2A-A8W3-01A	SLC45A3**	"SLC45A3**	ELK4*"	ETV1**	"ETV1**"	TCGA-PRAD	1	205678004	-	7	13942040	+	9.7e-14	3.1e-10	5.05209756040882e-06	5
3	TCGA-HC-A6AQ-01A	SLC45A3**	"SLC45A3**	ELK4*"	ETV1**	"ETV1**"	TCGA-PRAD	1	205668015	-	7	13941800	+	9.7e-14	3.1e-10	5.05209756040882e-06	5
3	TCGA-HC-A6AQ-01A	SLC45A3**	"SLC45A3**	ELK4*"	ETV1**	"ETV1**"	TCGA-PRAD	1	205668278	+	7	13883712	+	9.7e-14	3.1e-10	5.05209756040882e-06	5
3	TCGA-M7-A71Y-01A	SLC45A3**	"SLC45A3**	ELK4*"	ETV1**	"ETV1**"	TCGA-PRAD	1	205667064	+	7	13888579	-	9.7e-14	3.1e-10	5.05209756040882e-06	5
3	TCGA-HC-A8CY-01A	SLC45A3**	"SLC45A3**	ELK4*"	ETV1**	"ETV1**"	TCGA-PRAD	1	205673738	-	7	13973620	+	9.7e-14	3.1e-10	5.05209756040882e-06	5
4	TCGA-YL-A9WH-01A	ETV1*	"ETV1*"	FOXA1*	"FOXA1*	FANCM*	MIA2	KLHL28	TOGARAM1	FKBP3	MIS18BP1	PNN	LINC00639	SEC23A	LINC00517	LOC105370457	SEC23A-AS1	LOC100288846	LINC02315	LOC105370473	LINC02302	LOC101927418	SNORD127	TTC6	LRFN5	TRAPPC6B	GEMIN2	C14orf28	FSCB	SSTR1	PRPF39	CLEC14A	FBXO33	LOC112268136"	TCGA-PRAD	7	13845621	-	14	37608072	-	2e-07	0.00025	5.25963167281483e-06	5
4	TCGA-YL-A9WH-01A	ETV1*	"ETV1*"	FOXA1*	"FOXA1*	FANCM*	MIA2	KLHL28	TOGARAM1	FKBP3	MIS18BP1	PNN	LINC00639	SEC23A	LINC00517	LOC105370457	SEC23A-AS1	LOC100288846	LINC02315	LOC105370473	LINC02302	LOC101927418	SNORD127	TTC6	LRFN5	TRAPPC6B	GEMIN2	C14orf28	FSCB	SSTR1	PRPF39	CLEC14A	FBXO33	LOC112268136"	TCGA-PRAD	7	13936557	+	14	37569940	+	2e-07	0.00025	5.25963167281483e-06	5
4	TCGA-HC-A9TH-01A	ETV1*	"ETV1*"	FOXA1*	"FOXA1*	FANCM*	MIA2	KLHL28	TOGARAM1	FKBP3	MIS18BP1	PNN	LINC00639	SEC23A	LINC00517	LOC105370457	SEC23A-AS1	LOC100288846	LINC02315	LOC105370473	LINC02302	LOC101927418	SNORD127	TTC6	LRFN5	TRAPPC6B	GEMIN2	C14orf28	FSCB	SSTR1	PRPF39	CLEC14A	FBXO33	LOC112268136"	TCGA-PRAD	7	13917749	-	14	37579909	-	2e-07	0.00025	5.25963167281483e-06	5
4	TCGA-HC-A9TH-01A	ETV1*	"ETV1*"	FOXA1*	"FOXA1*	FANCM*	MIA2	KLHL28	TOGARAM1	FKBP3	MIS18BP1	PNN	LINC00639	SEC23A	LINC00517	LOC105370457	SEC23A-AS1	LOC100288846	LINC02315	LOC105370473	LINC02302	LOC101927418	SNORD127	TTC6	LRFN5	TRAPPC6B	GEMIN2	C14orf28	FSCB	SSTR1	PRPF39	CLEC14A	FBXO33	LOC112268136"	TCGA-PRAD	7	13917970	+	14	37580078	+	2e-07	0.00025	5.25963167281483e-06	5
4	TCGA-EJ-5504-01A	ETV1*	"ETV1*"	FOXA1*	"FOXA1*	FANCM*	MIA2	KLHL28	TOGARAM1	FKBP3	MIS18BP1	PNN	LINC00639	SEC23A	LINC00517	LOC105370457	SEC23A-AS1	LOC100288846	LINC02315	LOC105370473	LINC02302	LOC101927418	SNORD127	TTC6	LRFN5	TRAPPC6B	GEMIN2	C14orf28	FSCB	SSTR1	PRPF39	CLEC14A	FBXO33	LOC112268136"	TCGA-PRAD	7	13973667	+	14	37585430	+	2e-07	0.00025	5.25963167281483e-06	5
4	TCGA-YL-A9WY-01A	ETV1*	"ETV1*"	FOXA1*	"FOXA1*	FANCM*	MIA2	KLHL28	TOGARAM1	FKBP3	MIS18BP1	PNN	LINC00639	SEC23A	LINC00517	LOC105370457	SEC23A-AS1	LOC100288846	LINC02315	LOC105370473	LINC02302	LOC101927418	SNORD127	TTC6	LRFN5	TRAPPC6B	GEMIN2	C14orf28	FSCB	SSTR1	PRPF39	CLEC14A	FBXO33	LOC112268136"	TCGA-PRAD	7	14023881	+	15	45517231	+	2e-07	0.00025	2.97119730667008e-06	5
4	TCGA-YL-A9WY-01A	ETV1*	"ETV1*"	FOXA1*	"FOXA1*	FANCM*	MIA2	KLHL28	TOGARAM1	FKBP3	MIS18BP1	PNN	LINC00639	SEC23A	LINC00517	LOC105370457	SEC23A-AS1	LOC100288846	LINC02315	LOC105370473	LINC02302	LOC101927418	SNORD127	TTC6	LRFN5	TRAPPC6B	GEMIN2	C14orf28	FSCB	SSTR1	PRPF39	CLEC14A	FBXO33	LOC112268136"	TCGA-PRAD	7	14023976	-	15	45517273	-	2e-07	0.00025	2.97119730667008e-06	5
4	TCGA-EJ-8474-01A	ETV1*	"ETV1*"	FOXA1*	"FOXA1*	FANCM*	MIA2	KLHL28	TOGARAM1	FKBP3	MIS18BP1	PNN	LINC00639	SEC23A	LINC00517	LOC105370457	SEC23A-AS1	LOC100288846	LINC02315	LOC105370473	LINC02302	LOC101927418	SNORD127	TTC6	LRFN5	TRAPPC6B	GEMIN2	C14orf28	FSCB	SSTR1	PRPF39	CLEC14A	FBXO33	LOC112268136"	TCGA-PRAD	7	13942998	+	15	45512198	+	2e-07	0.00025	2.97119730667008e-06	5
